cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,833.1991579855666,0.13453808,29977.295
WBTC-USD,ANN,940.176757150586,0.13952953,29819.824
WBTC-USD,CNN,4922.55231725845,0.39157537,23612.297
WBTC-USD,Random Forrest,265789.8607100814,0.3462714184081483,None
WBTC-USD,Attention-based LSTM,2192.370848288704,0.10762824842027252,26524.879
WBTC-USD,BiDirectional LSTM,734.8568168450892,0.12664701,29994.164
WBTC-USD,LSTM,850.8975800789229,0.117964245,28918.49
PAXG-USD,RNN,15.203608467589161,0.033688955,1914.0327
PAXG-USD,ANN,17.755070745461932,0.08775184,1919.8134
PAXG-USD,CNN,134.4961984202039,0.061823077,1798.9426
PAXG-USD,Random Forrest,63.681920968706855,0.05108090004876567,None
PAXG-USD,Attention-based LSTM,53.30327941691098,0.08261051516598555,1921.0026
PAXG-USD,BiDirectional LSTM,27.950110557613787,0.08936141,1911.1434
PAXG-USD,LSTM,16.692665461843816,0.08708095,1922.8401
ETH-USD,RNN,53.627791584106696,0.1091924,1869.6454
ETH-USD,ANN,57.02678172365173,0.14858365,1874.2522
ETH-USD,CNN,134.57164112223273,0.3848892,1758.1843
ETH-USD,Random Forrest,1333.3976094790273,0.4150982527044513,None
ETH-USD,Attention-based LSTM,106.19327521490283,0.11114231706740281,1759.5813
ETH-USD,BiDirectional LSTM,55.58562431607902,0.13398592,1877.7607
ETH-USD,LSTM,55.86505520566816,0.1376546,1854.2906
MKR-USD,RNN,34.77600735829416,0.03591067,743.5679
MKR-USD,ANN,64.42375775017346,0.090355925,737.49536
MKR-USD,CNN,168.73393151943142,0.33962014,690.3983
MKR-USD,Random Forrest,3820.3233194964164,0.3233124229608863,None
MKR-USD,Attention-based LSTM,109.30348563064437,0.0705283946189889,690.7636
MKR-USD,BiDirectional LSTM,61.644184769998645,0.08029784,751.43024
MKR-USD,LSTM,35.35697943915017,0.08076987,726.98584
LTC-USD,RNN,3.800475201734555,0.04733594,85.65584
LTC-USD,ANN,3.096571986726666,0.051342845,86.38409
LTC-USD,CNN,12.914800222470955,0.39014864,76.45315
LTC-USD,Random Forrest,19.975479477338027,0.37929176506479045,None
LTC-USD,Attention-based LSTM,6.400344505828424,0.049962693032278314,82.29011
LTC-USD,BiDirectional LSTM,3.2896884248548943,0.05091897,86.5412
LTC-USD,LSTM,3.3825185483123916,0.053929713,85.24191
LINK-USD,RNN,0.28074323112105387,-0.047230557,5.5581837
LINK-USD,ANN,0.3250207532421277,-0.020882072,5.5239735
LINK-USD,CNN,1.743358281504415,0.39795813,5.713975
LINK-USD,Random Forrest,0.3209204300980634,0.3549084049241859,None
LINK-USD,Attention-based LSTM,1.5963654298017325,0.015253386501788422,5.244144
LINK-USD,BiDirectional LSTM,0.24226250858613302,-0.0013652954,5.573887
LINK-USD,LSTM,0.25713238806556293,-0.00047582714,5.4239006
SHIB-USD,RNN,1.139204916250233e-06,-0.09691927,8.038303e-06
SHIB-USD,ANN,7.142432321012897e-07,-0.23241004,7.990589e-06
SHIB-USD,CNN,2.771920770094152e-05,nan,-1.2891562e-05
SHIB-USD,Random Forrest,1.6398877638974787e-12,nan,None
SHIB-USD,Attention-based LSTM,1.4974387235104526e-06,-0.08655867406601317,7.0695355e-06
SHIB-USD,BiDirectional LSTM,4.887327886454129e-07,-0.13482094,8.0742e-06
SHIB-USD,LSTM,4.4490012388261245e-07,-0.19054595,7.915734e-06
YFI-USD,RNN,1253.376907225267,-0.13763502,6373.723
YFI-USD,ANN,544.7609692420202,-0.29788747,6292.2773
YFI-USD,CNN,2413.840382157888,0.37832892,6234.194
YFI-USD,Random Forrest,833230.284399888,0.35050496514849594,None
YFI-USD,Attention-based LSTM,1305.7888412191778,-0.12983571040987094,5623.0767
YFI-USD,BiDirectional LSTM,1323.4911899796518,-0.19514778,6399.542
YFI-USD,LSTM,768.7069046442394,-0.20199855,6231.106
BTC-USD,RNN,634.8183182289207,0.046986163,29876.404
BTC-USD,ANN,1608.1766984763115,0.07653713,29464.906
BTC-USD,CNN,1562.146340141956,0.3434104,27870.607
BTC-USD,Random Forrest,182299.3852260767,0.33484210349422194,None
BTC-USD,Attention-based LSTM,1575.151696165367,0.06625931906075742,27426.424
BTC-USD,BiDirectional LSTM,730.9923443776663,0.07575949,30023.037
BTC-USD,LSTM,761.0049777043832,0.076441,29444.154
UNI-USD,RNN,0.000494267091658998,0.10073962,0.00010961724
UNI-USD,ANN,0.0015431767699946649,0.053091656,0.00010644722
UNI-USD,CNN,0.002343770128724597,0.007754258,0.00269265
UNI-USD,Random Forrest,0.0005404918920743605,0.25292169665268716,None
UNI-USD,Attention-based LSTM,0.003329924429272821,-0.050628814468783076,0.00010726401
UNI-USD,BiDirectional LSTM,0.0036339861146275905,-0.043020457,0.000109880384
UNI-USD,LSTM,0.0011065692008599029,-0.022790072,0.00010766098
USDT-USD,RNN,0.001400314996501312,0.007465754,1.000008
USDT-USD,ANN,0.0009158463324931398,0.0036755898,1.0000122
USDT-USD,CNN,0.005254756547312137,-0.002734069,1.0008746
USDT-USD,Random Forrest,3.761917386859972e-06,0.0037405414790829357,None
USDT-USD,Attention-based LSTM,0.004947263847043241,0.003497325996587844,1.0000526
USDT-USD,BiDirectional LSTM,0.0008782153138547025,0.0035882066,0.99993825
USDT-USD,LSTM,0.0007853952761252094,0.0026854079,0.99992675
AAVE-USD,RNN,6.342340747906435,-0.18755473,55.104755
