cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,656.6065659809618,0.14617725,25911.54
WBTC-USD,ANN,891.6819470092386,0.066360354,25999.3
WBTC-USD,CNN,1579.056945496065,0.35333782,24998.537
WBTC-USD,Random Forrest,255303.17537427298,0.3526103592751073,None
WBTC-USD,Attention-based LSTM,1454.283695580972,0.04288651479149087,26572.879
WBTC-USD,BiDirectional LSTM,792.6597393135729,0.047757834,25877.588
WBTC-USD,LSTM,746.4420319652172,0.053901594,25704.834
MATIC-USD,RNN,0.06320826980953663,-0.064709075,0.64906865
MATIC-USD,ANN,0.04542919589739442,-0.22365294,0.6431892
MATIC-USD,CNN,0.09390015884211214,0.4757897,0.67131156
MATIC-USD,Random Forrest,0.0011168420028908421,0.45357003881723434,None
MATIC-USD,Attention-based LSTM,0.1186349848014495,-0.13326509282895313,0.7843821
MATIC-USD,BiDirectional LSTM,0.04831853285946305,-0.17452134,0.6441094
MATIC-USD,LSTM,0.045711255195541686,-0.19389397,0.6503871
NEAR-USD,RNN,0.08767028495156966,-0.19051747,1.2020397
NEAR-USD,ANN,0.16076103347833368,-0.33931476,1.2116536
NEAR-USD,CNN,0.7728256896576573,0.35193327,1.4788084
NEAR-USD,Random Forrest,0.060442388612605764,0.35132328208219027,None
NEAR-USD,Attention-based LSTM,0.4468741449159664,-0.20336797562982326,1.3866296
NEAR-USD,BiDirectional LSTM,0.07078513859635029,-0.26137012,1.202337
NEAR-USD,LSTM,0.13173447275455097,-0.23594043,1.2400527
PAXG-USD,RNN,19.874228724737183,0.005577446,1926.3633
PAXG-USD,ANN,17.884697004849265,0.099801,1927.7109
PAXG-USD,CNN,65.40371231463857,0.056597583,2002.8488
PAXG-USD,Random Forrest,65.22296192621278,0.05493288996483846,None
PAXG-USD,Attention-based LSTM,29.897653362546453,0.07918267974935103,1940.7639
PAXG-USD,BiDirectional LSTM,15.857401950375637,0.09879175,1929.6262
PAXG-USD,LSTM,22.89193801732846,0.12368932,1925.9424
SOL-USD,RNN,1.701408492479567,-0.11220561,15.214467
SOL-USD,ANN,1.97759498032081,-0.12886912,15.370939
SOL-USD,CNN,9.36060794507975,0.19517747,14.684221
SOL-USD,Random Forrest,10.869114932628458,0.294435058656535,None
SOL-USD,Attention-based LSTM,2.7989415330599297,-0.09578093196035412,18.941002
SOL-USD,BiDirectional LSTM,1.25285128985967,-0.109452635,15.709503
SOL-USD,LSTM,1.0303563089418837,-0.11147928,15.185548
BCH-USD,RNN,29.60820415651189,0.00409694,102.603294
BCH-USD,ANN,13.363061969297261,0.02236537,102.46693
BCH-USD,CNN,59.63739339918153,0.3341624,107.82767
BCH-USD,Random Forrest,2602.1113701278036,0.331062361467561,None
BCH-USD,Attention-based LSTM,60.476766363120475,0.01583875303473933,107.14368
BCH-USD,BiDirectional LSTM,7.474914814818396,0.022032032,103.1745
BCH-USD,LSTM,11.912907508984185,0.023293545,104.373375
UNI-USD,RNN,0.0039973199191949416,-0.009302944,0.000103500664
UNI-USD,ANN,0.002147858926541748,-0.08152182,0.000103283135
UNI-USD,CNN,0.0042108797873082445,0.08585036,0.0009784026
UNI-USD,Random Forrest,0.000543969272669359,0.28765756000517284,None
UNI-USD,Attention-based LSTM,0.006380712585601204,-0.11121698405670706,9.787395e-05
UNI-USD,BiDirectional LSTM,0.002465848301177101,-0.047076683,0.000103703984
UNI-USD,LSTM,0.0008625171840333799,0.0865634,0.00010384256
YFI-USD,RNN,406.8272008985944,-0.19390595,5504.134
YFI-USD,ANN,273.8161782059006,-0.34358013,5468.0195
YFI-USD,CNN,4565.57038424492,0.33177826,4728.221
YFI-USD,Random Forrest,753844.2016794167,0.36459663835018036,None
YFI-USD,Attention-based LSTM,609.2196500961752,-0.23645685983354203,5916.704
YFI-USD,BiDirectional LSTM,216.36780757366643,-0.23851399,5447.822
YFI-USD,LSTM,281.33845355038017,-0.25580913,5533.194
ETH-USD,RNN,66.5954307580171,0.10648903,1746.3789
ETH-USD,ANN,66.15316794981324,0.1556217,1746.9225
ETH-USD,CNN,143.2730915502889,0.35722068,1610.6202
ETH-USD,Random Forrest,1126.15864543848,0.40786679784735175,None
ETH-USD,Attention-based LSTM,127.71368420590409,0.09406379046576974,1832.9586
ETH-USD,BiDirectional LSTM,48.5348902762103,0.1271092,1747.2162
ETH-USD,LSTM,68.50352261190959,0.13264373,1732.4954
LTC-USD,RNN,4.640386056636374,0.035643112,77.19752
LTC-USD,ANN,3.5938156990761003,0.057154708,77.43936
LTC-USD,CNN,8.826005871665513,0.42421532,70.3261
LTC-USD,Random Forrest,19.222683238012348,0.38358940817023895,None
LTC-USD,Attention-based LSTM,6.399784860930096,0.053407109899807396,79.69265
LTC-USD,BiDirectional LSTM,3.7830294165371354,0.05611258,78.666405
LTC-USD,LSTM,3.1961490307029052,0.05664797,78.838036
LINK-USD,RNN,0.28353522267837394,-0.010700389,5.190785
LINK-USD,ANN,0.33806532352419705,-0.021723922,5.22107
LINK-USD,CNN,1.0569611958829106,0.42456785,5.8137054
LINK-USD,Random Forrest,0.28054873249737894,0.35144514799389137,None
LINK-USD,Attention-based LSTM,0.5753018927263736,-0.010536747703367358,5.6534796
LINK-USD,BiDirectional LSTM,0.23241731501888535,-0.011771266,5.247801
LINK-USD,LSTM,0.3592346501332497,-0.013233719,5.2545695
SHIB-USD,RNN,4.5356942589627466e-07,-0.12595038,6.884657e-06
