cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,755.8142247432004,0.06319849,30197.541
WBTC-USD,ANN,1091.1693850531462,0.1005471,29132.781
WBTC-USD,CNN,2417.328974648863,0.37673366,27176.795
WBTC-USD,Random Forrest,282049.2238413151,0.35254885836401956,None
WBTC-USD,Attention-based LSTM,1550.0835147264586,0.0684299581158427,29532.62
WBTC-USD,BiDirectional LSTM,731.9155414492524,0.07410296,29472.303
WBTC-USD,LSTM,832.332317858717,0.08910894,28799.37
PAXG-USD,RNN,18.37442504894116,0.05361418,1906.352
PAXG-USD,ANN,16.47457783532755,-0.08199996,1905.4548
PAXG-USD,CNN,83.69740816521276,0.056542046,1830.1371
PAXG-USD,Random Forrest,63.9797751216018,0.05333763392670396,None
PAXG-USD,Attention-based LSTM,19.484954669467943,-0.07051297676148367,1899.3431
PAXG-USD,BiDirectional LSTM,11.284696269390986,-0.09399037,1908.8445
PAXG-USD,LSTM,14.300865993568568,-0.07278327,1903.3762
SOL-USD,RNN,1.8469654536685958,0.030403187,21.127428
SOL-USD,ANN,2.928486250890535,-0.0063869655,20.983858
SOL-USD,CNN,12.254765288324538,0.4258218,19.148151
SOL-USD,Random Forrest,12.144853672473937,0.2856752932163036,None
SOL-USD,Attention-based LSTM,4.058165754453393,-0.022419274127684505,19.767742
SOL-USD,BiDirectional LSTM,0.7998626766935946,-0.012721027,21.512003
SOL-USD,LSTM,1.583441384256275,0.008009976,21.44766
SUSHI-USD,RNN,0.054135727119046136,-0.19072452,0.63738394
SUSHI-USD,ANN,0.2016701258545139,-0.28938782,0.6390195
SUSHI-USD,CNN,0.6408457281981942,0.3935024,0.84997964
SUSHI-USD,Random Forrest,0.13005002204443952,0.40011836070383294,None
SUSHI-USD,Attention-based LSTM,0.07999694172856593,-0.15480519198905576,0.6570145
SUSHI-USD,BiDirectional LSTM,0.04473113753014276,-0.18324398,0.6357502
SUSHI-USD,LSTM,0.11848257175507261,-0.19771785,0.639783
UNI-USD,RNN,0.0015032082974505117,0.06883991,0.00018021555
UNI-USD,ANN,0.001255389303523797,-0.041587733,0.00020692145
UNI-USD,CNN,0.0018792498354879652,0.07820951,0.0021858881
UNI-USD,Random Forrest,0.0005326324423158975,0.2468810640593053,None
UNI-USD,Attention-based LSTM,0.001774883734620083,0.035590454645105636,4.9512386e-05
UNI-USD,BiDirectional LSTM,0.0005649734898756095,-0.0051015657,0.00017024695
UNI-USD,LSTM,0.0005519935051005198,-0.00055416266,0.00015542899
USDT-USD,RNN,0.0010149766430334244,0.001570084,1.0000595
USDT-USD,ANN,0.0007220818059783965,0.0010636944,1.0000445
