cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,952.2405446005066,0.14043726,27030.352
WBTC-USD,ANN,903.2693964855483,0.20109951,27016.812
WBTC-USD,CNN,2710.9150179738917,0.35691053,24676.07
WBTC-USD,Random Forrest,265190.6171094526,0.3470495302616119,None
WBTC-USD,Attention-based LSTM,4557.139747686011,0.1047414800498623,26844.01
WBTC-USD,BiDirectional LSTM,711.5446220290786,0.15528177,26994.447
WBTC-USD,LSTM,855.3162855157228,0.15952483,27008.592
SUSHI-USD,RNN,0.07824843234680239,-0.18177281,0.8978517
SUSHI-USD,ANN,0.05465780175451695,-0.13321383,0.90470237
SUSHI-USD,CNN,0.7366784776654897,0.4197911,0.98714566
SUSHI-USD,Random Forrest,0.14063708110953052,0.40720823310577353,None
SUSHI-USD,Attention-based LSTM,0.16076942326482843,-0.09101857091228192,0.87253225
SUSHI-USD,BiDirectional LSTM,0.09372477143784175,-0.06479399,0.8965401
SUSHI-USD,LSTM,0.12969690141268897,-0.074662216,0.9093403
DOGE-USD,RNN,0.004427302989981518,-0.06691925,0.07360989
DOGE-USD,ANN,0.006394547224762651,-0.06792797,0.073823474
DOGE-USD,CNN,0.011415902895034608,0.40603697,0.067208044
DOGE-USD,Random Forrest,6.364966961089444e-05,0.4050522938716812,None
DOGE-USD,Attention-based LSTM,0.02249938960386184,-0.04011959836732604,0.073859215
DOGE-USD,BiDirectional LSTM,0.007766037647183205,-0.040571954,0.07413708
DOGE-USD,LSTM,0.0039212059899519005,-0.03427599,0.073407225
LINK-USD,RNN,0.37316151263356556,-0.017771965,6.514424
LINK-USD,ANN,0.29952320417686096,-0.020793501,6.510775
LINK-USD,CNN,1.034969240212008,0.40475073,6.550395
LINK-USD,Random Forrest,0.2816156238795769,0.35099232054607693,None
LINK-USD,Attention-based LSTM,0.6222032787709412,-0.014132053398943597,6.566167
LINK-USD,BiDirectional LSTM,0.2922530689167228,-0.010459897,6.514207
LINK-USD,LSTM,0.26035080427435936,-0.006969319,6.6160727
YFI-USD,RNN,598.3728930695654,-0.028353205,6710.9033
YFI-USD,ANN,953.7121284596215,-0.21672718,6658.2627
YFI-USD,CNN,3344.6545998221486,0.3802503,6281.1704
YFI-USD,Random Forrest,786217.0496574538,0.36507971804053924,None
YFI-USD,Attention-based LSTM,646.1128484405134,-0.05967227062923176,6796.64
YFI-USD,BiDirectional LSTM,438.2777855873421,-0.15695068,6583.3115
YFI-USD,LSTM,494.93523806187375,-0.17246366,6862.8745
NEAR-USD,RNN,0.185307518852076,-0.1527435,1.660235
NEAR-USD,ANN,0.08121130198999321,-0.16162643,1.6640079
NEAR-USD,CNN,1.0251406693639897,0.33318225,1.6921
NEAR-USD,Random Forrest,0.060447901855932275,0.3484453152824258,None
NEAR-USD,Attention-based LSTM,0.16368162002693454,-0.10810014509660845,1.6016643
NEAR-USD,BiDirectional LSTM,0.07114889981880608,-0.086937055,1.6668475
NEAR-USD,LSTM,0.09016197104845525,-0.08456915,1.6689254
MKR-USD,RNN,37.513507878819055,-0.027234519,625.3561
MKR-USD,ANN,57.53149702562704,0.0019043372,626.79425
MKR-USD,CNN,167.1530726423045,0.30180958,552.44073
MKR-USD,Random Forrest,3764.2346686226883,0.3273269593450102,None
MKR-USD,Attention-based LSTM,138.59673116269008,0.017078835239537574,620.37354
MKR-USD,BiDirectional LSTM,39.49652362789338,0.006374391,636.1384
MKR-USD,LSTM,35.2291161296961,0.00059412344,637.52795
PAXG-USD,RNN,17.69904122843328,0.075880475,1994.0084
PAXG-USD,ANN,17.697676121954,0.1092132,1991.8151
PAXG-USD,CNN,45.97743662723202,0.04563366,2009.16
PAXG-USD,Random Forrest,68.47035903384923,0.05346246492185703,None
PAXG-USD,Attention-based LSTM,36.82414235818412,0.08666325714311186,2015.8809
PAXG-USD,BiDirectional LSTM,16.88035915645517,0.10523027,1995.3254
PAXG-USD,LSTM,23.275633447198093,0.11794987,1995.4973
AAVE-USD,RNN,4.785914344640069,-0.086309105,65.27115
AAVE-USD,ANN,3.6941281896601557,-0.124573715,65.25252
AAVE-USD,CNN,19.173910333557515,0.33736908,62.05643
AAVE-USD,Random Forrest,129.24996221864433,0.37522011012676487,None
AAVE-USD,Attention-based LSTM,12.010991977874742,-0.04949153266378203,62.394703
AAVE-USD,BiDirectional LSTM,2.901952629563108,-0.10748451,65.55838
AAVE-USD,LSTM,4.074428740591096,-0.0879144,65.66496
UNI-USD,RNN,0.002219727990927293,-0.026404282,0.00010754855
UNI-USD,ANN,0.0003583652998155277,-0.075303875,0.00010732394
