cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,656.5405714666853,0.15122287,26852.95
WBTC-USD,ANN,908.9377806857814,0.20811671,26838.209
WBTC-USD,CNN,1749.9316869976894,0.38184032,27044.77
WBTC-USD,Random Forrest,257450.54534727804,0.3493654883538538,None
WBTC-USD,Attention-based LSTM,2015.4072546856278,0.14583990363231625,27578.574
WBTC-USD,BiDirectional LSTM,899.3027818603471,0.18106349,26798.287
WBTC-USD,LSTM,853.9432951348302,0.17720827,26720.617
PAXG-USD,RNN,18.06540280283038,0.11305862,2019.4526
PAXG-USD,ANN,17.92220666444904,0.098026626,2019.6938
PAXG-USD,CNN,225.37705482682412,0.052937213,1778.2831
PAXG-USD,Random Forrest,65.89303729843856,0.052677807518812965,None
PAXG-USD,Attention-based LSTM,35.37295688219981,0.07136637966577018,2025.1719
PAXG-USD,BiDirectional LSTM,17.533333716910793,0.09675086,2019.0647
PAXG-USD,LSTM,18.61760506896916,0.09812717,2018.7014
LINK-USD,RNN,0.45803655705078156,0.000984352,6.560464
LINK-USD,ANN,0.31832503475473567,0.016591953,6.5611415
LINK-USD,CNN,1.9448959538652435,0.34758437,6.295266
LINK-USD,Random Forrest,0.2965416505627638,0.362198880882303,None
LINK-USD,Attention-based LSTM,1.072941732531962,0.007474190912862751,6.685192
LINK-USD,BiDirectional LSTM,0.28533731615922064,0.010023654,6.5363913
LINK-USD,LSTM,0.2785892853998853,0.001365247,6.4804854
SHIB-USD,RNN,5.400599582996523e-07,-0.12506445,9.013005e-06
SHIB-USD,ANN,4.6085622714516285e-07,-0.10728805,9.027534e-06
SHIB-USD,CNN,1.2392299891956878e-05,nan,1.4089609e-05
SHIB-USD,Random Forrest,1.37780021172256e-12,nan,None
SHIB-USD,Attention-based LSTM,9.879823755029947e-07,-0.049235744311801694,8.962185e-06
SHIB-USD,BiDirectional LSTM,5.051874130870957e-07,-0.077284165,9.180532e-06
SHIB-USD,LSTM,5.244479726437825e-07,-0.09097489,9.1039e-06
SOL-USD,RNN,1.9338186110400104,-0.04677284,20.903234
SOL-USD,ANN,1.2230359816791945,-0.08879979,20.709232
SOL-USD,CNN,10.385696625522892,0.26473114,18.631435
SOL-USD,Random Forrest,7.287161824609203,0.28635540050137465,None
SOL-USD,Attention-based LSTM,2.4161320857467494,-0.03848224079081612,20.871246
SOL-USD,BiDirectional LSTM,0.9969860864292628,-0.073326536,20.77954
