cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,832.5227852409672,0.07625742,25047.352
WBTC-USD,ANN,964.2845149994894,0.11085804,27376.08
WBTC-USD,CNN,3278.3834238298896,0.37874454,25779.404
WBTC-USD,Random Forrest,280509.45917164325,0.34727233424697024,None
WBTC-USD,Attention-based LSTM,1604.0897616471061,0.06605362653099754,29185.316
WBTC-USD,BiDirectional LSTM,1249.3314682527568,0.088894516,26030.932
WBTC-USD,LSTM,990.8764232974652,0.08519292,26378.402
PAXG-USD,RNN,14.262787660913647,0.067842714,1937.57
PAXG-USD,ANN,17.351983402280293,-0.08237001,1930.2942
PAXG-USD,CNN,48.61234083689365,0.056359395,1876.931
PAXG-USD,Random Forrest,60.76536100816858,0.05383710555640299,None
PAXG-USD,Attention-based LSTM,26.647760182137294,-0.05944284281516554,1905.3253
PAXG-USD,BiDirectional LSTM,21.516178853385483,-0.09289563,1933.8615
PAXG-USD,LSTM,18.672510638188957,-0.11763371,1920.0721
SOL-USD,RNN,1.0491151008005088,0.04574974,21.49056
SOL-USD,ANN,2.930887871430429,-0.04685095,21.345535
SOL-USD,CNN,6.594135684826705,0.43588737,22.319584
SOL-USD,Random Forrest,11.003901312931065,0.27100376048850744,None
SOL-USD,Attention-based LSTM,4.250142819902205,-0.007424635264865656,20.738586
SOL-USD,BiDirectional LSTM,1.8044345679599618,-0.032998946,21.865229
SOL-USD,LSTM,1.2834052276085368,-0.05388318,21.686756
DAI-USD,RNN,0.002385078647318212,-0.00090582285,0.99958944
DAI-USD,ANN,0.0008568243096447595,0.099606514,0.99963593
DAI-USD,CNN,0.005456825662113285,0.0003946742,1.0021946
DAI-USD,Random Forrest,6.731362778137601e-06,0.004511947639202243,None
DAI-USD,Attention-based LSTM,0.0012120744751291585,0.010938309167366449,0.99958855
DAI-USD,BiDirectional LSTM,0.001004352397128416,0.023300027,0.99940574
DAI-USD,LSTM,0.0007377263469336091,0.06654681,0.9994182
SHIB-USD,RNN,4.888547254197571e-07,-0.06933655,7.954976e-06
SHIB-USD,ANN,5.955322913152968e-07,-0.08201055,7.899655e-06
SHIB-USD,CNN,2.3526886837099113e-05,nan,3.346977e-05
SHIB-USD,Random Forrest,5.9009444362343e-12,nan,None
SHIB-USD,Attention-based LSTM,3.784339147227316e-06,-0.04257313688083035,7.649479e-06
SHIB-USD,BiDirectional LSTM,4.198462773988529e-07,-0.040994115,8.127131e-06
SHIB-USD,LSTM,6.628092598800494e-07,-0.11794675,8.001327e-06
DOGE-USD,RNN,0.004205081273568166,-0.018775528,0.06445478
DOGE-USD,ANN,0.0038632188445126996,-0.06075492,0.064377755
DOGE-USD,CNN,0.020878569631240695,0.43239465,0.05801037
DOGE-USD,Random Forrest,7.44113408405408e-05,0.4088938567742066,None
DOGE-USD,Attention-based LSTM,0.006942153429833725,-0.02185260803188886,0.064697325
DOGE-USD,BiDirectional LSTM,0.003229886909768891,-0.03718189,0.06526846
DOGE-USD,LSTM,0.003235610117367208,-0.049908504,0.065076075
LINK-USD,RNN,0.33667764809594297,0.017116627,6.2095623
LINK-USD,ANN,0.27228695992859125,-0.01760009,6.209421
LINK-USD,CNN,1.3644935093745263,0.4138637,6.8638697
LINK-USD,Random Forrest,0.32157075188936335,0.3572632518386196,None
LINK-USD,Attention-based LSTM,0.6722809049143499,0.004718961952117367,6.129084
LINK-USD,BiDirectional LSTM,0.3175312916915124,-0.0061626486,6.1902723
LINK-USD,LSTM,0.2922414897902982,-0.005094253,6.155967
SUSHI-USD,RNN,0.07457138827065163,-0.21148778,0.6361406
SUSHI-USD,ANN,0.076991761952645,-0.25713807,0.6367829
SUSHI-USD,CNN,0.5543093426876781,0.41461194,0.82526284
SUSHI-USD,Random Forrest,0.14798728539421513,0.40706707567308764,None
SUSHI-USD,Attention-based LSTM,0.26947223187259656,-0.1527761745223654,0.65949506
SUSHI-USD,BiDirectional LSTM,0.06639827103255534,-0.1845168,0.63156116
SUSHI-USD,LSTM,0.04528221910487955,-0.2766026,0.6381807
UNI-USD,RNN,0.0015998316033414845,-0.054043524,0.0001867901
UNI-USD,ANN,0.0021784501016099277,-0.043032933,0.00015222818
UNI-USD,CNN,0.0011689492500459651,0.036271535,0.00020700344
UNI-USD,Random Forrest,0.0005323558309290312,0.276568508912226,None
UNI-USD,Attention-based LSTM,0.0018473508861940706,0.036015450722985703,0.000138379
UNI-USD,BiDirectional LSTM,0.003177143794078581,-0.032205876,0.00016441036
UNI-USD,LSTM,0.0004316756448471611,0.061027873,0.00014546973
USDT-USD,RNN,0.0008394339274546538,-0.0006224838,1.0000066
USDT-USD,ANN,0.0007490629657548559,-0.0021592057,1.0
USDT-USD,CNN,0.005056273808827925,nan,1.0017694
USDT-USD,Random Forrest,3.918529532054433e-06,0.003203908167492974,None
USDT-USD,Attention-based LSTM,0.0018919433458176886,-0.0002468892455057882,1.000039
USDT-USD,BiDirectional LSTM,0.0009532672262979616,-0.00011099736,1.0000241
USDT-USD,LSTM,0.0009131106454000729,-0.0003563145,0.9999965
YFI-USD,RNN,296.9552768673764,-0.08288286,6854.4
YFI-USD,ANN,238.00781479024963,-0.10526781,6819.2188
YFI-USD,CNN,3157.9420202554097,0.38956758,6674.6836
YFI-USD,Random Forrest,920676.7607653302,0.38350689376581054,None
YFI-USD,Attention-based LSTM,1669.752886208649,-0.05098174169533252,6743.4097
YFI-USD,BiDirectional LSTM,262.14879257888333,-0.071043715,6666.657
YFI-USD,LSTM,575.5524817143676,-0.08466391,6491.785
AVAX-USD,RNN,0.8140065694618193,-0.10144608,13.0253
AVAX-USD,ANN,0.5518551434659785,-0.17163907,13.030986
AVAX-USD,CNN,4.788955319970362,0.37992978,12.453399
AVAX-USD,Random Forrest,2.518232625879954,0.33355971691383485,None
AVAX-USD,Attention-based LSTM,1.2449517081569028,-0.08074982160566316,13.033508
AVAX-USD,BiDirectional LSTM,0.7608824603875971,-0.11997082,12.8845
AVAX-USD,LSTM,0.6996701930981171,-0.119663306,13.173517
BCH-USD,RNN,20.86929017027834,0.13374539,265.89044
BCH-USD,ANN,20.73105118586513,0.14131452,277.01727
BCH-USD,CNN,86.29091358150121,0.30556482,281.87326
BCH-USD,Random Forrest,2523.2272198062888,0.3302274137696444,None
BCH-USD,Attention-based LSTM,21.888159848872423,0.1140839935400555,247.92982
BCH-USD,BiDirectional LSTM,10.001853885677528,0.12465369,283.70203
BCH-USD,LSTM,14.720338775319917,0.15477079,255.23103
LTC-USD,RNN,3.297159657114754,0.061774816,95.99397
LTC-USD,ANN,4.590924449749816,0.07785311,94.037056
LTC-USD,CNN,11.622509348288082,0.38690928,86.81194
LTC-USD,Random Forrest,18.67491548193942,0.37960375777186434,None
LTC-USD,Attention-based LSTM,6.000855511592955,0.0670248162500704,90.898605
LTC-USD,BiDirectional LSTM,3.528490098940683,0.07317876,96.18282
LTC-USD,LSTM,4.484953993852534,0.07691486,96.429794
MKR-USD,RNN,38.57165565552859,0.0882898,908.5304
MKR-USD,ANN,47.990416901003115,0.064778075,904.6819
MKR-USD,CNN,145.22624429117664,0.31651613,978.7399
MKR-USD,Random Forrest,3341.8142723879832,0.33209448097470123,None
MKR-USD,Attention-based LSTM,93.12359033546225,0.05558184919362823,957.21625
MKR-USD,BiDirectional LSTM,69.91823694941797,0.061117817,949.29626
MKR-USD,LSTM,42.89547608729544,0.07262381,933.288
AAVE-USD,RNN,5.178988829471906,0.008217407,74.74754
AAVE-USD,ANN,4.542842776039345,0.026893066,74.79015
AAVE-USD,CNN,20.609007146922984,0.33906028,71.747856
AAVE-USD,Random Forrest,118.67308316661463,0.36428119855737845,None
AAVE-USD,Attention-based LSTM,10.264733789694228,0.040582713492365176,72.15163
AAVE-USD,BiDirectional LSTM,2.923566228744504,0.051050894,74.07903
AAVE-USD,LSTM,4.630532293387267,0.040802214,73.91978
BAT-USD,RNN,0.009752804366041787,0.016452912,0.19623916
BAT-USD,ANN,0.009866291560858463,-0.024917122,0.19566755
BAT-USD,CNN,0.05119444258210583,0.31660378,0.20610912
BAT-USD,Random Forrest,0.00032686136634083274,0.3065286112428019,None
BAT-USD,Attention-based LSTM,0.035312152346479206,-0.0056058121020880845,0.19138952
BAT-USD,BiDirectional LSTM,0.010692197390053412,-0.0151983425,0.1974762
BAT-USD,LSTM,0.011236528264089723,-0.016137455,0.1947342
BTC-USD,RNN,621.2273037310332,0.060892127,30344.596
BTC-USD,ANN,792.4656267192148,0.10229452,30335.21
BTC-USD,CNN,1372.779401023003,0.35228172,29005.76
BTC-USD,Random Forrest,181267.1636164247,0.34195289506365223,None
BTC-USD,Attention-based LSTM,1271.7340072340264,0.07497023726299976,30218.332
BTC-USD,BiDirectional LSTM,695.1443133399777,0.094144136,30511.617
BTC-USD,LSTM,655.2168369143855,0.091843866,30360.691
ETH-USD,RNN,64.1952271453751,0.118985124,1877.5104
ETH-USD,ANN,66.49861142436067,0.08027242,1876.5983
ETH-USD,CNN,115.9359929623276,0.3761273,1841.7705
ETH-USD,Random Forrest,1245.4134368390066,0.4088633125869352,None
ETH-USD,Attention-based LSTM,111.57826193037563,0.05102284589553722,1881.45
ETH-USD,BiDirectional LSTM,64.82227639209026,0.061303854,1865.5677
ETH-USD,LSTM,53.56414476467553,0.077868626,1877.7433
