cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,679.5659546435268,0.16712826,26721.215
WBTC-USD,ANN,829.3763128663002,0.12550667,26644.414
WBTC-USD,CNN,3755.6168359625494,0.38484266,23413.656
WBTC-USD,Random Forrest,256888.65236703402,0.3550987244118879,None
WBTC-USD,Attention-based LSTM,1415.9407909984634,0.06516186021224368,26894.734
WBTC-USD,BiDirectional LSTM,687.900461577185,0.10166076,26722.252
WBTC-USD,LSTM,840.4799090308964,0.1300098,26864.26
LINK-USD,RNN,0.39954964569539464,-0.030868322,6.417454
LINK-USD,ANN,0.30567170193194115,-0.040168647,6.3701816
LINK-USD,CNN,1.516046864888661,0.4170535,6.4267216
LINK-USD,Random Forrest,0.33462906993223285,0.35570959071631214,None
LINK-USD,Attention-based LSTM,0.7009882309960005,-0.005362636980396356,6.3991356
LINK-USD,BiDirectional LSTM,0.2511409985587987,-0.03203971,6.3890963
LINK-USD,LSTM,0.30912002240768066,-0.013566832,6.252747
MATIC-USD,RNN,0.06290175225831268,0.049057145,0.92043865
MATIC-USD,ANN,0.04411314943047101,-0.07431558,0.9142594
MATIC-USD,CNN,0.09192095727175648,0.46112558,0.87540007
MATIC-USD,Random Forrest,0.0011347274135041121,0.4565876778423829,None
MATIC-USD,Attention-based LSTM,0.09208193948503683,-0.036904996790292376,0.85109854
MATIC-USD,BiDirectional LSTM,0.0682152533601109,-0.064331695,0.9003462
MATIC-USD,LSTM,0.04609775665685524,-0.075773664,0.8930543
PAXG-USD,RNN,14.473671395661249,0.038527057,1967.8567
PAXG-USD,ANN,16.68547489438676,0.10795884,1969.1277
PAXG-USD,CNN,223.20180506742807,0.052924972,1763.7173
PAXG-USD,Random Forrest,64.4033304402666,0.05313143338901672,None
PAXG-USD,Attention-based LSTM,38.39394380363682,0.10918959290315376,1991.4955
PAXG-USD,BiDirectional LSTM,15.6418924196761,0.11324922,1967.9885
PAXG-USD,LSTM,19.70514639063034,0.1390612,1969.5674
SHIB-USD,RNN,4.257467350580753e-07,-0.11121292,8.964624e-06
SHIB-USD,ANN,6.421385456685626e-07,-0.14112395,9.004086e-06
SHIB-USD,CNN,3.372983629325732e-05,-0.021849673,4.5318673e-05
SHIB-USD,Random Forrest,1.5803515812106069e-12,nan,None
SHIB-USD,Attention-based LSTM,6.049149654234323e-07,-0.02937398788311192,8.870672e-06
SHIB-USD,BiDirectional LSTM,4.797594036843439e-07,-0.097436674,9.08071e-06
SHIB-USD,LSTM,3.854980092276248e-07,-0.11022108,8.916723e-06
SOL-USD,RNN,1.508519029633992,-0.06830495,19.96948
SOL-USD,ANN,2.6749753228663797,-0.049067847,19.48964
SOL-USD,CNN,7.430631909711599,0.3555922,19.045588
SOL-USD,Random Forrest,10.685608216406234,0.29599824457832125,None
SOL-USD,Attention-based LSTM,1.7588637403995415,-0.006939711545519147,19.584522
SOL-USD,BiDirectional LSTM,0.9096221420634175,-0.029225413,19.855171
SOL-USD,LSTM,1.051420848938999,-0.025875458,19.466782
UNI-USD,RNN,0.0037532984098056464,-0.0030311549,0.00010646461
UNI-USD,ANN,0.0023993195186808977,-0.008517718,0.00010629134
