cryptoName,modelName,RMSE,sharpeRatio,expectedValue
MATIC-USD,RNN,0.04665971179776669,-0.08888491,0.5964374
MATIC-USD,ANN,0.04223444841267294,-0.2911475,0.5970054
MATIC-USD,CNN,0.09474525752805177,0.43709332,0.6307559
MATIC-USD,Random Forrest,0.0010366949562363073,0.4549612879415531,None
MATIC-USD,Attention-based LSTM,0.10979158364555917,-0.20237626893711855,0.6161927
MATIC-USD,BiDirectional LSTM,0.06247663694493196,-0.2315495,0.5993462
MATIC-USD,LSTM,0.049059285726149024,-0.26050407,0.57608473
WBTC-USD,RNN,730.0671395279068,0.14830281,26421.227
WBTC-USD,ANN,805.4137284474638,0.07140544,26348.027
WBTC-USD,CNN,2192.545618168379,0.3867133,24833.57
WBTC-USD,Random Forrest,259583.9413227077,0.3485332638673104,None
WBTC-USD,Attention-based LSTM,12289.546835137076,0.05607967931893117,25333.637
WBTC-USD,BiDirectional LSTM,697.8222759674247,0.06161978,26400.857
WBTC-USD,LSTM,885.9193410035097,0.06397489,26134.29
NEAR-USD,RNN,0.08611214449217466,-0.20219627,1.2452747
NEAR-USD,ANN,0.20090837113446158,-0.34797382,1.2441245
NEAR-USD,CNN,1.1398623491470832,0.33721757,1.3698119
NEAR-USD,Random Forrest,0.06012162708805865,0.34285689141880993,None
NEAR-USD,Attention-based LSTM,0.25290253864079304,-0.23461452351565984,1.1848776
NEAR-USD,BiDirectional LSTM,0.1322883467728839,-0.27373153,1.2681301
NEAR-USD,LSTM,0.1088587644090531,-0.26642016,1.1971868
PAXG-USD,RNN,14.45706638799101,0.017305043,1930.6367
PAXG-USD,ANN,19.772447380456857,0.07505523,1932.5698
PAXG-USD,CNN,148.49423691620476,0.039706938,1782.3137
PAXG-USD,Random Forrest,63.78441816561607,0.05408472739534234,None
PAXG-USD,Attention-based LSTM,46.696072469216986,0.054775708873542786,1926.6184
PAXG-USD,BiDirectional LSTM,17.060650773156983,0.07475129,1931.7496
PAXG-USD,LSTM,17.410508181983893,0.09123672,1922.0731
SOL-USD,RNN,1.609797306487426,-0.14451253,15.433606
SOL-USD,ANN,1.346384234172045,-0.18696365,15.39219
SOL-USD,CNN,5.841235072459299,0.2303563,16.227518
SOL-USD,Random Forrest,11.5771219551035,0.2755458147094079,None
SOL-USD,Attention-based LSTM,4.138648289755766,-0.07667604854134431,15.293834
SOL-USD,BiDirectional LSTM,1.638826491671854,-0.12662053,15.896846
SOL-USD,LSTM,1.5963209076017162,-0.09651437,15.772486
DAI-USD,RNN,0.0024569857004916257,0.0017340626,0.99976903
DAI-USD,ANN,0.0037819854073879106,0.0021716875,0.9997781
DAI-USD,CNN,0.006870902132389656,-0.08641077,1.0019794
DAI-USD,Random Forrest,6.292299898557377e-06,0.004348581837066352,None
