cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,655.5866534057543,0.16721807,27636.05
WBTC-USD,ANN,1145.668709796276,0.26214686,27803.826
WBTC-USD,CNN,3279.7465417440244,0.35979253,25263.82
WBTC-USD,Random Forrest,264931.85874492826,0.3517336383912447,None
WBTC-USD,LSTM,946.6710775499699,0.21431878,27397.586
MATIC-USD,RNN,0.04400530705620732,0.006881433,0.88353944
MATIC-USD,ANN,0.06295758784621455,0.009301554,0.8845599
MATIC-USD,CNN,0.11178369398804265,0.49546912,0.88132703
MATIC-USD,Random Forrest,0.0010832553311189547,0.45806871341422395,None
MATIC-USD,LSTM,0.05679517417705406,0.0027770505,0.9081394
PAXG-USD,RNN,16.138639485098924,0.12457701,2042.4785
PAXG-USD,ANN,17.948055720502968,0.09668881,2042.2236
PAXG-USD,CNN,168.08475585630853,0.050866,1835.183
PAXG-USD,Random Forrest,68.6662850293874,0.05439739309049603,None
PAXG-USD,LSTM,23.667056502318633,0.10188182,2026.3845
SHIB-USD,RNN,1.0492789532935645e-06,-0.07049355,8.940735e-06
SHIB-USD,ANN,5.823804091473596e-07,-0.114765756,8.891427e-06
SHIB-USD,CNN,1.5974596119912645e-05,nan,2.661157e-06
SHIB-USD,Random Forrest,1.374935638901792e-12,nan,None
SHIB-USD,LSTM,4.894453192261884e-07,-0.12633075,9.518357e-06
SOL-USD,RNN,1.3919950246998798,-0.0068845684,20.74745
SOL-USD,ANN,1.2615025968615037,-0.022372432,20.693272
SOL-USD,CNN,7.62016715795082,0.2960296,20.330492
SOL-USD,Random Forrest,7.128006224452756,0.3032275319031633,None
SOL-USD,LSTM,1.464521211984943,0.009491703,21.01672
BTC-USD,RNN,993.4411449226512,0.05346618,27571.06
BTC-USD,ANN,681.4702114694161,0.04151935,27525.36
BTC-USD,CNN,1757.6068270921862,0.37944683,25639.201
BTC-USD,Random Forrest,175381.7002603663,0.33060542385455605,None
BTC-USD,LSTM,708.9266576406037,0.03999289,27337.36
UNI-USD,RNN,0.003765608419742682,0.0069975867,0.00010776453
UNI-USD,ANN,0.0002006257527270321,0.04464012,0.00010772766
UNI-USD,CNN,0.0024357940708370296,nan,0.002814514
UNI-USD,Random Forrest,0.0005569789947927879,0.2500282967279305,None
UNI-USD,LSTM,0.00017722892575257858,0.10039063,0.000107938744
SUSHI-USD,RNN,0.2527105756927795,-0.18417415,0.88629353
SUSHI-USD,ANN,0.3648577820207953,-0.26066282,0.89038616
SUSHI-USD,CNN,0.7205412885687696,0.42415595,1.1266202
SUSHI-USD,Random Forrest,0.12645156007672842,0.43243075972755646,None
SUSHI-USD,LSTM,0.07508435610450843,-0.1961004,0.9227839
MKR-USD,RNN,41.143471208796456,-0.024087284,630.7636
MKR-USD,ANN,36.08031112178779,0.018549085,645.9013
MKR-USD,CNN,139.73957698647678,0.362215,647.29865
MKR-USD,Random Forrest,3570.692031734988,0.3289447068142106,None
MKR-USD,LSTM,34.519570028513485,0.017609958,647.01404
USDT-USD,RNN,0.0006402514902063836,0.01352164,1.000776
USDT-USD,ANN,0.00122816116923344,0.041992433,1.0008311
USDT-USD,CNN,0.004642305370817814,2.2930066e-05,1.0013539
USDT-USD,Random Forrest,3.93242846982384e-06,0.003363396442612272,None
USDT-USD,LSTM,0.0006954567357326132,0.03703505,1.0006967
YFI-USD,RNN,1043.749032546537,-0.003412003,6862.8174
YFI-USD,ANN,547.7575056539491,-0.13269585,6951.184
YFI-USD,CNN,3630.740753709493,0.36514312,7405.032
YFI-USD,Random Forrest,4024407.5735464282,0.37590736516633405,None
YFI-USD,LSTM,526.122112198643,-0.09497205,6815.278
AAVE-USD,RNN,3.007394577346666,-0.13428804,63.281734
AAVE-USD,ANN,3.413825431025751,-0.123639524,64.00792
AAVE-USD,CNN,20.15763313287126,0.3909724,63.500698
AAVE-USD,Random Forrest,129.2052308929981,0.37542993025308086,None
AAVE-USD,LSTM,3.486882004155663,-0.06347611,65.77995
