cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,794.8001303660947,0.09430516,29798.87
WBTC-USD,ANN,899.7835858831454,0.13421784,30058.33
WBTC-USD,CNN,3643.515829397841,0.35177356,26669.943
WBTC-USD,Random Forrest,261794.613510069,0.3556989830476112,None
WBTC-USD,Attention-based LSTM,1569.51285105031,0.09748095839103002,30538.453
WBTC-USD,BiDirectional LSTM,1036.6844735318768,0.114821516,29977.92
WBTC-USD,LSTM,829.9953597211877,0.1001869,29928.422
SOL-USD,RNN,1.4182574249099387,0.038606722,19.872917
SOL-USD,ANN,0.9721762650547234,-0.007597845,19.252768
SOL-USD,CNN,6.199755186625221,0.3282605,19.768291
SOL-USD,Random Forrest,11.274368106873412,0.279588258665584,None
SOL-USD,Attention-based LSTM,1.7903254391386028,-0.0010447905317772178,18.321238
SOL-USD,BiDirectional LSTM,1.0661220996065057,-0.0037132737,19.676237
SOL-USD,LSTM,1.1082074118464305,-0.02077254,19.320282
PAXG-USD,RNN,13.895614613475967,0.043962035,1893.3921
PAXG-USD,ANN,12.032698592996004,-0.086467184,1896.327
PAXG-USD,CNN,44.68800455703676,0.052938506,1916.3058
PAXG-USD,Random Forrest,63.12811428138518,0.05330581104021598,None
PAXG-USD,Attention-based LSTM,36.016808867848496,-0.046568449433060204,1899.757
PAXG-USD,BiDirectional LSTM,12.061930960044643,-0.099312305,1893.1553
PAXG-USD,LSTM,27.111908987798994,-0.09919943,1891.9208
MKR-USD,RNN,46.62004645252778,0.07596836,967.2592
MKR-USD,ANN,42.612756170769416,0.09868549,967.8201
MKR-USD,CNN,93.53726356387614,0.36266953,939.4322
MKR-USD,Random Forrest,3747.2145219224963,0.32971701298749057,None
MKR-USD,Attention-based LSTM,62.32548208564919,0.0643834344659104,883.0828
MKR-USD,BiDirectional LSTM,35.803198542954654,0.08106276,1014.4059
MKR-USD,LSTM,43.57167291179273,0.0911062,953.6201
LTC-USD,RNN,3.2840774568914712,0.069618985,98.12574
LTC-USD,ANN,3.6160439234766883,0.0805506,96.367455
LTC-USD,CNN,11.493124134931108,0.41487893,92.11202
LTC-USD,Random Forrest,20.046151890055683,0.3851567866743502,None
LTC-USD,Attention-based LSTM,5.982846979572605,0.0756711719945301,107.81092
LTC-USD,BiDirectional LSTM,3.6469074166996758,0.075492784,97.166916
LTC-USD,LSTM,4.157404096090147,0.07586766,98.09866
LINK-USD,RNN,0.40859943225808804,0.00060117734,6.0751877
LINK-USD,ANN,0.2695240313102171,0.030305808,6.0949116
LINK-USD,CNN,1.3426302264170549,0.40982893,6.341905
LINK-USD,Random Forrest,0.3419097068446257,0.3470620732969713,None
LINK-USD,Attention-based LSTM,1.6861602640703646,0.017544571932351677,6.424295
LINK-USD,BiDirectional LSTM,0.4098773599966761,0.02172834,6.1142917
LINK-USD,LSTM,0.26689377635050826,0.024223175,6.104302
SHIB-USD,RNN,4.455834424921743e-07,-0.09768668,6.990202e-06
SHIB-USD,ANN,5.507244441334293e-07,-0.1291091,7.1369536e-06
SHIB-USD,CNN,2.2043382473793697e-05,-0.008829923,-1.1627923e-06
SHIB-USD,Random Forrest,2.3694803778668516e-12,nan,None
SHIB-USD,Attention-based LSTM,7.378874012791878e-07,-0.0919141988830715,7.6542965e-06
SHIB-USD,BiDirectional LSTM,3.829831019435545e-07,-0.11382139,6.9666935e-06
SHIB-USD,LSTM,4.207106376851962e-07,-0.15386644,7.395648e-06
BTC-USD,RNN,637.2406845680445,0.061445195,29914.111
