cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,635.2222906776173,0.16090412,27048.416
WBTC-USD,ANN,1049.8518108995947,0.13145915,27005.773
WBTC-USD,CNN,3616.6139932523647,0.34306958,23917.617
WBTC-USD,Random Forrest,265851.8851707208,0.35107411867350685,None
WBTC-USD,Attention-based LSTM,1513.5368206221144,0.08633295629429213,26938.982
WBTC-USD,BiDirectional LSTM,858.324093687395,0.115138635,27180.527
WBTC-USD,LSTM,834.6590671349654,0.15389112,27054.348
BAT-USD,RNN,0.011327453644995685,-0.033561204,0.22256386
BAT-USD,ANN,0.010379120086309354,0.0024856832,0.22221759
BAT-USD,CNN,0.04261234222696446,0.27122095,0.22479814
BAT-USD,Random Forrest,0.0003368257558257807,0.3139451447890745,None
BAT-USD,Attention-based LSTM,0.023034296455157983,0.009592329161433648,0.21856254
BAT-USD,BiDirectional LSTM,0.013782645059948832,0.007828527,0.22320421
BAT-USD,LSTM,0.011163675969796298,-0.00055399816,0.2223238
SHIB-USD,RNN,9.783531230980008e-07,-0.09785334,8.99212e-06
SHIB-USD,ANN,6.738779016213479e-07,-0.10756621,9.001867e-06
SHIB-USD,CNN,1.5501707014813075e-05,nan,8.7119715e-06
SHIB-USD,Random Forrest,1.5975351306499735e-12,nan,None
SHIB-USD,Attention-based LSTM,2.742683173824706e-06,-0.06609215245828994,8.983967e-06
SHIB-USD,BiDirectional LSTM,4.76121332619214e-07,-0.030472405,9.205035e-06
SHIB-USD,LSTM,4.0151151608689975e-07,-0.06946884,9.075256e-06
SOL-USD,RNN,1.7189497231711193,-0.06439075,19.74718
SOL-USD,ANN,1.1554430258112418,-0.04991441,19.641737
SOL-USD,CNN,5.619832722074491,0.37466058,19.916512
SOL-USD,Random Forrest,11.299596172405273,0.28813926255783756,None
SOL-USD,Attention-based LSTM,1.5453812213941318,-0.027236401836256995,20.087746
SOL-USD,BiDirectional LSTM,0.9548135416835053,-0.034566473,19.825626
SOL-USD,LSTM,1.5664289067343764,-0.047035757,19.687826
UNI-USD,RNN,0.00029547668853970797,0.07210469,0.000107901426
