cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,1027.0141907231484,0.13886401,25403.535
WBTC-USD,ANN,1013.9828346286401,0.05493361,25610.543
WBTC-USD,CNN,2860.839697456245,0.36982977,23735.455
WBTC-USD,Random Forrest,252956.39786543485,0.34756179242594043,None
WBTC-USD,Attention-based LSTM,4049.8403179344914,0.04922125849027476,26717.344
WBTC-USD,BiDirectional LSTM,737.6316942091986,0.05273479,25343.494
WBTC-USD,LSTM,1120.5662062844506,0.052703682,25549.996
MATIC-USD,RNN,0.04427075384162512,-0.07792748,0.6327161
MATIC-USD,ANN,0.0443638665684135,-0.2109657,0.63225996
MATIC-USD,CNN,0.09923820153691254,0.5041828,0.6337825
MATIC-USD,Random Forrest,0.0010891358845462895,0.45285877349603854,None
MATIC-USD,Attention-based LSTM,0.11563260384418908,-0.13652088687415406,0.6655546
MATIC-USD,BiDirectional LSTM,0.04621456064680901,-0.15825738,0.6278563
MATIC-USD,LSTM,0.04869043067603115,-0.20853598,0.63073105
NEAR-USD,RNN,0.08176737604516832,-0.1755232,1.1816795
NEAR-USD,ANN,0.2733262776076166,-0.38338283,1.1908052
NEAR-USD,CNN,0.8523024360852556,0.3209668,1.427846
NEAR-USD,Random Forrest,0.06031174907360997,0.35998667367769654,None
NEAR-USD,Attention-based LSTM,0.1694503352859934,-0.20452867086184476,1.3071439
NEAR-USD,BiDirectional LSTM,0.06893632155080275,-0.27325884,1.1925048
NEAR-USD,LSTM,0.10847842509084933,-0.28493354,1.2522343
PAXG-USD,RNN,25.328066237617644,0.014065523,1920.3954
PAXG-USD,ANN,20.60974221881758,0.09119875,1923.2605
PAXG-USD,CNN,78.78419634886464,0.03843234,1884.5892
PAXG-USD,Random Forrest,63.66600430075591,0.054338573220907335,None
PAXG-USD,Attention-based LSTM,28.080458738324598,0.0637737266745837,1929.6736
PAXG-USD,BiDirectional LSTM,18.726044472261712,0.092178926,1919.6323
PAXG-USD,LSTM,21.08884339604895,0.11057633,1929.6578
SOL-USD,RNN,1.3464498186116702,-0.1342209,14.694342
SOL-USD,ANN,1.2548006525024284,-0.17924123,14.663742
SOL-USD,CNN,7.454410074470453,0.36614248,16.73608
SOL-USD,Random Forrest,11.62815608961236,0.28752082360818765,None
SOL-USD,Attention-based LSTM,16.78240549497527,-0.11086514918649301,17.200792
SOL-USD,BiDirectional LSTM,0.8654078944752636,-0.1524851,14.851428
SOL-USD,LSTM,1.3077396586149495,-0.12280608,15.138334
AVAX-USD,RNN,0.7802617819291975,-0.108606204,11.511552
AVAX-USD,ANN,1.8349443303000297,-0.28886473,11.456818
AVAX-USD,CNN,3.793597784269176,0.3563241,12.855171
AVAX-USD,Random Forrest,2.778253951729476,0.31698476439546586,None
AVAX-USD,Attention-based LSTM,1.7124136952566877,-0.16624749859693344,12.942768
AVAX-USD,BiDirectional LSTM,0.5869349361025579,-0.21041223,11.498837
AVAX-USD,LSTM,0.7695124860591546,-0.29038092,11.743142
BAT-USD,RNN,0.011185011902198762,-0.028382575,0.16581632
BAT-USD,ANN,0.010693430518142586,-0.0064940755,0.16618215
BAT-USD,CNN,0.0748328432223386,0.29619908,0.20162164
BAT-USD,Random Forrest,0.0003217463090185322,0.3109803593875407,None
BAT-USD,Attention-based LSTM,0.02559376141944573,0.0030290098375765026,0.18020646
BAT-USD,BiDirectional LSTM,0.009874748902643093,-0.001947913,0.16576748
BAT-USD,LSTM,0.01072242818984063,-0.010146386,0.17123684
DAI-USD,RNN,0.0025612820917071495,0.0007139333,0.9997327
DAI-USD,ANN,0.003019359881708666,-0.0020144472,0.9997481
DAI-USD,CNN,0.007168630987282159,0.00046406937,1.0004983
DAI-USD,Random Forrest,6.566006435148218e-06,0.002735304824342006,None
DAI-USD,Attention-based LSTM,0.00748975363303814,0.002555783807319508,0.9997977
DAI-USD,BiDirectional LSTM,0.002943879576963986,0.00094648206,0.9997822
DAI-USD,LSTM,0.002805332407837482,0.00055863825,0.999702
SUSHI-USD,RNN,0.19874148666955554,-0.31557453,0.562652
SUSHI-USD,ANN,0.07149213644570532,-0.42906168,0.5471177
SUSHI-USD,CNN,0.9453611040500131,0.45926306,0.93297255
SUSHI-USD,Random Forrest,0.13372621619051697,0.4229001181255577,None
SUSHI-USD,Attention-based LSTM,0.6727091589586461,-0.20848045258958792,0.6857097
SUSHI-USD,BiDirectional LSTM,0.04794626943268475,-0.28048646,0.6021506
SUSHI-USD,LSTM,0.11377152679710098,-0.36107785,0.5762912
DOGE-USD,RNN,0.003234664754862837,-0.026064841,0.060765408
DOGE-USD,ANN,0.007125272072651021,-0.03839381,0.060512803
DOGE-USD,CNN,0.009491030924028856,0.44480738,0.065411925
DOGE-USD,Random Forrest,6.860833658980562e-05,0.4055540983520598,None
DOGE-USD,Attention-based LSTM,0.004509248946013131,-0.017391488141843044,0.06376203
DOGE-USD,BiDirectional LSTM,0.003128054607255979,-0.025133654,0.06323428
DOGE-USD,LSTM,0.003311492465935892,-0.031444844,0.063611425
BCH-USD,RNN,14.391446815552882,0.006034634,102.12504
BCH-USD,ANN,18.206555744703966,0.020657843,102.61907
BCH-USD,CNN,72.09763743135449,0.29303086,105.04818
BCH-USD,Random Forrest,2599.2604764133125,0.3325551632109537,None
BCH-USD,Attention-based LSTM,61.92893718722613,0.021671286816422993,103.01796
BCH-USD,BiDirectional LSTM,9.247988556159475,0.024182985,103.266174
BCH-USD,LSTM,15.386194762074139,0.02323799,104.273735
YFI-USD,RNN,951.3692246929927,-0.17567986,5475.2485
YFI-USD,ANN,470.71418021382993,-0.42133877,5531.741
YFI-USD,CNN,2175.8665662141716,0.37136495,5525.448
YFI-USD,Random Forrest,927694.8063096837,0.34294643523129925,None
YFI-USD,Attention-based LSTM,1524.4867479865725,-0.21951178563978802,5897.4785
YFI-USD,BiDirectional LSTM,237.30127655001723,-0.27981696,5472.294
YFI-USD,LSTM,273.04018359497263,-0.29275855,5451.4717
ETH-USD,RNN,43.960379043838024,0.11121006,1675.7347
ETH-USD,ANN,56.26286415879697,0.1318828,1702.41
ETH-USD,CNN,164.1000408913656,0.39581284,1616.6913
ETH-USD,Random Forrest,1148.8958065031006,0.41145241250038705,None
ETH-USD,Attention-based LSTM,132.30109122698053,0.0921254653891965,1793.2109
ETH-USD,BiDirectional LSTM,45.331173037511945,0.11474954,1687.962
ETH-USD,LSTM,55.26445437023561,0.13431706,1676.5513
