cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,848.9700000636642,0.12622738,29916.93
WBTC-USD,ANN,882.1219732253495,0.13576005,30259.613
WBTC-USD,CNN,3001.3220128818953,0.40566766,27929.35
WBTC-USD,Random Forrest,274012.40906900563,0.3511555215370287,None
WBTC-USD,Attention-based LSTM,3034.4274806657054,0.08030969137341819,30318.91
WBTC-USD,BiDirectional LSTM,1293.7974205374821,0.109682865,30325.268
WBTC-USD,LSTM,804.2351226653051,0.10231964,29659.814
PAXG-USD,RNN,18.65857439768467,0.04393208,1898.7429
PAXG-USD,ANN,29.969412358603417,-0.009582838,1904.4949
PAXG-USD,CNN,186.59937399850767,0.044160407,1724.9545
PAXG-USD,Random Forrest,67.94494726134901,0.052767677744286076,None
PAXG-USD,Attention-based LSTM,61.0189820080641,-0.01405358795712505,1934.9229
PAXG-USD,BiDirectional LSTM,13.741101243050899,-0.010530715,1898.9639
PAXG-USD,LSTM,16.88874521871036,0.02092174,1901.2086
SOL-USD,RNN,1.9191344097279128,-0.07097449,16.147043
SOL-USD,ANN,2.4736703445471653,-0.10082484,16.318716
SOL-USD,CNN,7.059838373692851,0.3172634,15.970074
SOL-USD,Random Forrest,11.379911501574396,0.27655344064302084,None
SOL-USD,Attention-based LSTM,8.995979327730028,-0.05239445291519582,15.898227
SOL-USD,BiDirectional LSTM,0.793061101956915,-0.08817958,15.651056
SOL-USD,LSTM,1.5287399284412155,-0.08235565,15.551581
DAI-USD,RNN,0.0027080333501881882,0.006399439,0.99974865
DAI-USD,ANN,0.0004200168396430251,0.3055864,0.99979967
DAI-USD,CNN,0.00692111473076648,0.0067184246,0.9997467
DAI-USD,Random Forrest,6.294846781317286e-06,0.002064393923863815,None
DAI-USD,Attention-based LSTM,0.0014549990880669186,0.027785429739835554,0.9998246
DAI-USD,BiDirectional LSTM,0.0011644643704844927,0.001401634,0.99960315
DAI-USD,LSTM,0.0007969282205560236,0.020341696,0.99963474
DOGE-USD,RNN,0.003944058803843859,-0.07709655,0.06316072
DOGE-USD,ANN,0.004634179157146913,-0.011364136,0.06339385
DOGE-USD,CNN,0.020722493001944436,0.42470327,0.076703295
DOGE-USD,Random Forrest,8.185713046119318e-05,0.4118434501769581,None
DOGE-USD,Attention-based LSTM,0.00462205882490275,-3.390507777714593e-05,0.06676332
DOGE-USD,BiDirectional LSTM,0.0031421174108322144,0.0016033953,0.0647911
DOGE-USD,LSTM,0.0033646313178903545,-0.004103999,0.06347353
SUSHI-USD,RNN,0.059822095093193056,-0.23139445,0.65020186
SUSHI-USD,ANN,0.09167965264478606,-0.30249184,0.651452
SUSHI-USD,CNN,0.8059903013166112,0.41013008,0.97358006
SUSHI-USD,Random Forrest,0.13872171167591146,0.41110159357007475,None
SUSHI-USD,Attention-based LSTM,0.5191034530411418,-0.17523978345814498,0.5795834
SUSHI-USD,BiDirectional LSTM,0.07930868338509865,-0.23707388,0.63935834
SUSHI-USD,LSTM,0.09904542767494882,-0.33671388,0.62504053
ETH-USD,RNN,53.170426321469456,0.1058684,1820.5146
ETH-USD,ANN,60.371073326422675,0.15298598,1840.9198
ETH-USD,CNN,180.3483958454439,0.39535812,1677.5803
ETH-USD,Random Forrest,1360.2206724913788,0.4080224318551053,None
