cryptoName,modelName,RMSE,sharpeRatio,expectedValue
WBTC-USD,RNN,656.0252792913769,0.09014147,29892.863
WBTC-USD,ANN,756.8647522501503,0.12864691,29696.842
WBTC-USD,CNN,2108.336750822049,0.35755527,30317.133
WBTC-USD,Random Forrest,268034.1818777358,0.3553202678058054,None
WBTC-USD,Attention-based LSTM,2022.869756888173,0.0862793098949202,30170.773
WBTC-USD,BiDirectional LSTM,1482.676622429115,0.11163421,29888.494
WBTC-USD,LSTM,900.6441903632158,0.12766698,29771.44
SOL-USD,RNN,1.1004497902096062,0.04082674,21.49654
SOL-USD,ANN,1.6990376230245183,0.002466329,20.80519
SOL-USD,CNN,7.676115911930665,0.33387047,22.046452
SOL-USD,Random Forrest,11.274725641049017,0.2861834760916192,None
SOL-USD,Attention-based LSTM,8.547925448405191,0.0019901344772817976,18.27376
SOL-USD,BiDirectional LSTM,1.5616742676373478,0.011885925,21.19769
SOL-USD,LSTM,1.475515259089358,-0.024920585,20.727535
PAXG-USD,RNN,23.79956711364634,0.041372743,1900.849
PAXG-USD,ANN,13.958699292460114,-0.08610304,1896.3759
PAXG-USD,CNN,76.33619213287842,0.05041886,1835.3213
PAXG-USD,Random Forrest,63.0530387466633,0.05241026957791788,None
PAXG-USD,Attention-based LSTM,33.26932535324109,-0.0475401845245387,1900.9088
PAXG-USD,BiDirectional LSTM,12.122621186581306,-0.102808006,1901.7675
PAXG-USD,LSTM,14.106995689503643,-0.1067673,1901.5491
LTC-USD,RNN,5.061228775341482,0.06260466,97.78365
LTC-USD,ANN,3.493836042538867,0.07520895,96.81589
LTC-USD,CNN,8.33933106410068,0.3836034,94.203415
LTC-USD,Random Forrest,20.018357259865404,0.38480325491199074,None
LTC-USD,Attention-based LSTM,5.561097434842333,0.06955073053663306,102.763374
LTC-USD,BiDirectional LSTM,3.5145411071166026,0.07640773,96.94014
LTC-USD,LSTM,3.684760351486509,0.07949422,97.17852
LINK-USD,RNN,0.37546705960138577,-0.010485409,6.1001244
LINK-USD,ANN,0.2994776241137728,0.010772866,6.020881
LINK-USD,CNN,0.9997177928750532,0.38870978,6.24819
LINK-USD,Random Forrest,0.32562808730177967,0.35399047282714763,None
LINK-USD,Attention-based LSTM,1.1319392562410182,0.009250798581271535,6.385707
LINK-USD,BiDirectional LSTM,0.31683785449162355,0.012212942,6.0256877
LINK-USD,LSTM,0.4193080975223943,0.012319466,5.9899893
